*070hn*,53,Dilane Bakwa,NOT,F,3300.0
*05u40*,54,Ellery Balcombe,BRF,G,2500.0
*06fwi*,55,Carlos Baleba,BHA,M,2900.0
*05nns*,56,Danny Ballard,SUN,D,9800.0
*07859*,57,Aladji Bamba,NEW,M,2500.0
*06j20*,58,Valentin Barco,CHE,"D,M",2500.0
*02lpf*,59,Ross Barkley,AVL,M,2900.0
*04abn*,60,Harvey Barnes,NEW,M,5900.0
*06ybp*,61,Thierno Barry,EVE,F,2700.0
*0554g*,62,Calvin Bassey,FUL,D,8300.0
*076dq*,63,Mohamed Belloumi,HUL,"M,F",4300.0
*06zod*,64,Dean Benamar,CRY,D,2500.0
*0784l*,65,Lucca Benetton,CRY,G,2500.0
*06xze*,68,Walter Benitez,CRY,G,4400.0
*05ylw*,66,Rodrigo Bentancur,TOT,M,4100.0
*072zo*,67,Luka Bentt,BRF,M,2500.0
*05gcs*,69,Sander Berge,FUL,M,6800.0
*06mn7*,70,Lucas Bergvall,TOT,M,2600.0
*06fvn*,225,Beto,EVE,F,6000.0
*02ls8*,71,Marcus Bettinelli,MCI,G,2500.0
*02lpi*,73,Jake Bidwell,COV,D,2500.0
*06v51*,74,Jaka Bijol,LEE,D,2700.0
*06xzi*,75,Tyler Bindon,NOT,D,2500.0
*06ymt*,76,Marco Bizot,AVL,G,3100.0
*05ye7*,77,Oscar Bobb,FUL,M,5000.0
*05r4h*,78,Lamare Bogarde,AVL,M,2600.0
*05o8o*,79,Jayden Bogle,LEE,D,6600.0
*0784j*,81,Raphael Borges Rodrigues,COV,F,2500.0
*06y28*,82,Sebastiaan Bornauw,LEE,D,2500.0
*06ewm*,83,Alex Borto,FUL,G,2500.0
*06y26*,84,Olivier Boscagli,BHA,D,2600.0
*062a9*,85,Sven Botman,NEW,D,8800.0
*05uhj*,86,Conor Bradley,LIV,D,4000.0
*06pry*,87,Kaden Braithwaite,MCI,D,2500.0
*05l27*,88,Jarrad Branthwaite,EVE,D,9100.0
*076d1*,89,Miguel Angel Brau,COV,D,2500.0
*0784h*,90,Harvey Broad,COV,D,2500.0
*070hc*,91,Brian Brobbey,SUN,F,5600.0
*04rh9*,92,David Brooks,BOU,M,2600.0
*06v0k*,93,Alan Browne,SUN,M,2500.0
*05gcr*,80,Bruno Fernandes,MUN,M,15000.0
*05ylj*,242,Bruno Guimaraes,ARS,M,12200.0
*051kl*,94,Emiliano Buendia,AVL,M,6100.0
*02lsa*,95,Dan Burn,NEW,D,6700.0
*05uhr*,96,Finley Burns,MCI,D,2500.0
*06r7l*,97,Bradley Burrowes,AVL,M,2500.0
*032aa*,98,Jack Butland,HUL,G,4100.0
*02t13*,99,David Button,IPS,G,2500.0
*03ysd*,100,Sam Byram,LEE,D,2500.0
*0785p*,101,Harry Byrne,TOT,M,2500.0
*0328q*,103,Tom Cairney,FUL,M,2600.0
*06uzw*,104,Alex Cairns,LEE,G,2500.0
*06nu7*,105,Riccardo Calafiori,ARS,D,7300.0
*049tq*,106,Dominic Calvert-Lewin,LEE,F,8600.0
*070hb*,107,Jaydee Canvot,CRY,D,6200.0
*05o4b*,109,Matty Cash,AVL,D,9200.0
*06rlf*,110,Eiran Cashin,BHA,D,2500.0
*05o4c*,112,Timothy Castagne,FUL,D,4100.0
*078hj*,113,Max-Edgar Chabot,MCI,G,2500.0
