"*05gcr*","1","Bruno Fernandes","MUN","M","15000"
"*05ylj*","347","Bruno Guimaraes","ARS","M","11400"
"*051kl*","165","Emiliano Buendia","AVL","M","4200"
"*02lsa*","434","Dan Burn","NEW","D","5800"
"*06r7l*","435","Bradley Burrowes","AVL","M,F","2500"
"*032aa*","436","Jack Butland","HUL","G","4300"
"*02t13*","437","David Button","IPS","G","2500"
"*03ysd*","438","Sam Byram","LEE","D","2500"
"*0328q*","439","Tom Cairney","FUL","M","2800"
"*06uzw*","440","Alex Cairns","LEE","G","2500"
"*06nu7*","29","Riccardo Calafiori","ARS","D","6200"
"*049tq*","148","Dominic Calvert-Lewin","LEE","F","7600"
"*070hb*","264","Jaydee Canvot","CRY","D","4400"
"*05o4b*","189","Matty Cash","AVL","D","6400"
"*06rlf*","442","Eiran Cashin","BHA","D","2500"
"*05o4c*","49","Timothy Castagne","FUL","D","4400"
"*078hj*","444","Max-Edgar Chabot","MCI","G","2500"
"*06yxd*","445","Rhys Chadwick","LEE","M","2500"
"*06v00*","446","Sam Chambers","LEE","M","2500"
"*05uhq*","220","Shea Charles","FUL","D,M","4100"
"*078le*","253","Pep Chavarria","CHE","D","3600"
"*0794d*","400","Chema Andres","BHA","M","2000"
"*078wn*","447","Sidiki Cherif","COV","F","2500"
"*06v07*","2","Rayan Cherki","MCI","M","8400"
"*06phw*","448","Federico Chiesa","LIV","F","2600"
"*03v6t*","261","Ben Chilwell","CRY","D","2000"
"*07934*","329","Mohamed-Ali Cho","HUL","F","2500"
"*061ve*","317","Ryan Christie","BOU","M","3800"
"*07847*","449","Modou Cisse","AVL","D,M","2500"
"*05u1m*","139","Nathan Collins","BRF","D","8000"
"*06crn*","450","Toby Collyer","MUN","M","2500"
"*062p5*","266","Levi Colwill","CHE","D","4200"
"*0791o*","451","Charlie Compton","IPS","M","2500"
"*043qy*","198","Lewis Cook","BOU","M","3400"
"*076kd*","225","Costinha","BHA","D","3300"
"*076dg*","131","Lewie Coyle","HUL","D","5500"
"*064oo*","452","Amario Cozier-Duberry","BHA","M","2500"
"*075zi*","453","Alfie Cresswell","LEE","M","2500"
"*076dn*","276","Matt Crooks","HUL","M","5100"
"*06nyw*","302","Jorge Cuenca","FUL","D","2800"
"*06mnd*","657","Eric da Silva Moreira","NOT","F","2500"
"*03fgl*","164","Jay da Silva","COV","D","5300"
"*063q8*","85","Mikkel Damsgaard","BRF","M","7200"
"*057cr*","281","Kevin Danso","SUN","D","3400"
"*06uzv*","443","Dario Essugo","CHE","M","2500"
"*03pif*","454","Karl Darlow","MUN","G","5000"
"*048xg*","455","Josh Dasilva","BRF","M","2500"
"*078wj*","382","Promise David","BHA","F","2500"
"*02oo1*","456","Ben Davies","TOT","D","2800"
"*05rfp*","457","Harvey Davies","LIV","G","2500"
"*05nil*","180","Leif Davis","IPS","D","4300"
"*06y9m*","20","Maxim De Cuyper","BHA","D","4600"
"*06ewn*","458","Luc De Fougerolles","FUL","D","2500"
"*06p4k*","659","Matthijs de Ligt","MUN","D","4000"
"*03yww*","137","Dean Henderson","CRY","G","8000"
"*078ud*","56","Amar Dedic","NEW","D","6000"
"*05oig*","250","Liam Delap","NOT","F","2800"
"*056as*","459","William Dennis","BOU","G","2500"
"*063y7*","195","Destiny Udogie","TOT","D","3100"
"*06kx1*","460","Justin Devenny","CRY","M","2600"
"*05gcc*","33","Kiernan Dewsbury-Hall","EVE","M","7200"
"*07918*","461","Michele Di Gregorio","BOU","G","2500"
"*0700u*","462","Bafode Diakite","BOU","D","3000"
"*05r34*","463","Amad Diallo","MUN","M,F","7100"
"*06y29*","222","Habib Diarra","SUN","M","3700"
"*06195*","464","Tyler Dibling","EVE","M,F","2600"
"*06r5b*","39","Diego Gomez","BHA","M","4900"
"*04qfz*","199","Diogo Dalot","MUN","D","7100"
"*078j4*","370","Ousmane Diomande","NOT","D","2900"
"*04qos*","160","Issa Diop","IPS","D","2800"
"*06ew2*","221","Axel Disasi","CRY","D","2500"
"*066nn*","323","Ben Doak","BOU","M,F","2500"
"*06fup*","466","Jeremy Doku","MCI","M,F","9700"
"*06fy7*","371","Nicolas Dominguez","NOT","M","3000"
"*070hs*","133","Gianluigi Donnarumma","MCI","G","8700"
"*06rlj*","325","Patrick Dorgu","MUN","D","5200"
"*062ot*","467","Cheick Doucoure","CRY","M","2600"
"*076cw*","468","Oliver Dovin","COV","G","2800"
"*03m5h*","469","Kieran Dowell","HUL","M","2500"
"*06zbp*","470","Max Dowman","ARS","M","2600"
"*05roa*","259","Cody Drameh","HUL","D","4000"
"*04mr4*","471","Martin Dubravka","TOT","G","6100"
"*04e1c*","103","Lewis Dunk","BHA","D","5500"
"*076d6*","472","Josh Eccles","COV","M","2900"
"*06kyw*","473","Claudio Echeverri","MCI","M","2500"
"*02m5l*","22","John Egan","HUL","D","6100"
"*076dx*","349","Sindre Egeli","IPS","M,F","3000"
"*06zbz*","474","Hugo Ekitike","LIV","F","6100"
"*06ymu*","465","El Hadji Malick Diouf","BRF","D","4000"
"*05ogb*","47","Anthony Elanga","NEW","F","3800"
"*072zp*","475","Melker Ellborg","SUN","G","4100"
"*078qj*","476","Reiss Elliot-Parris","TOT","F","2500"
"*04xjr*","477","Harvey Elliott","LIV","M","2600"
"*078wo*","168","Nico Elvedi","LEE","D","3700"
"*076kg*","478","Emmanuel Emegha","CHE","F","2500"
"*0784w*","136","Emersonn","IPS","F","4700"
"*02lz0*","184","Emiliano Martinez","CHE","G","6200"
"*061xs*","60","Julio Enciso","IPS","M","4500"
"*06fso*","479","Wataru Endo","LIV","M","2600"
"*06r9h*","480","Romain Esse","CRY","M","2600"
"*06yxe*","326","Estevao","CHE","F","2800"
"*06p6j*","81","Evanilson","BOU","F","6600"
"*05nt6*","230","Eberechi Eze","ARS","M","7200"
"*05ojf*","441","Fabio Carvalho","BRF","M","2600"
"*061z3*","640","Fabio Vieira","ARS","M","2900"
"*05vyj*","481","Evan Ferguson","BHA","F","2500"
"*068ym*","234","Enzo Fernandez","MCI","M","9600"
"*07942*","332","Matias Fernandez-Pardo","NEW","F","2500"
"*06uzo*","346","Zian Flemming","IPS","F","2000"
"*070ha*","561","Florentino","IPS","M","2500"
"*073ab*","607","Floyd Samba","MCI","M","2000"
"*04abb*","32","Phil Foden","MCI","M","8000"
"*0794j*","342","Malick Fofana","SUN","F","2000"
"*02ltw*","484","Fraser Forster","BOU","G","2600"
"*078lg*","485","Harvey Foster","EVE","M","2500"
"*07941*","486","Jorja Fox","IPS","D","2500"
"*06igq*","488","Benjamin Fredrick","BRF","D","2500"
"*06v05*","268","Jeremie Frimpong","LIV","D","4300"
"*03mga*","334","Darnell Furlong","IPS","D","4100"
"*072mp*","489","Kaye Furo","BRF","F","2500"
"*045c8*","658","Gabriel Jesus","ARS","F","2800"
"*05nzu*","87","Gabriel Magalhaes","ARS","D","10900"
"*052h5*","539","Gabriel Martinelli","ARS","M,F","3200"
"*067yv*","3","Cody Gakpo","LIV","F","8300"
"*051k8*","232","Conor Gallagher","TOT","M","3700"
"*07898*","84","Gonzalo Garcia","FUL","F","4000"
"*04spw*","213","James Garner","EVE","M","9300"
"*07959*","490","Yann Gboho","COV","F","2000"
"*05n3u*","491","Joe Gelhardt","HUL","F","3000"
"*06l4i*","77","Tyrique George","EVE","F","2600"
"*076kf*","362","Geovany Quenda","CHE","M","2900"
"*04qr9*","52","Morgan Gibbs-White","NOT","M","9500"
"*04sjv*","31","Ryan Giles","HUL","D","4900"
"*05n09*","492","Mark Gillespie","NEW","G","2500"
"*06y9n*","493","Jamie Gittens","CHE","F","2600"
"*064a0*","494","Wilfried Gnonto","LEE","F","2600"
"*03r93*","495","Joseph Gomez","LIV","D","2800"
"*06rm7*","228","Nico Gonzalez","NEW","M","3900"
"*0792z*","496","Leon Goretzka","AVL","M","2500"
"*078qh*","205","Lucas Gourna-Douath","HUL","M","3900"
"*078wk*","353","Zavier Gozo","CRY","F","2500"
"*072iu*","497","Braiden Graham","EVE","F","2000"
"*06fxe*","135","Ryan Gravenberch","LIV","M","8500"
"*05y7c*","249","Archie Gray","TOT","M","2800"
"*02lm7*","303","Jack Grealish","EVE","M","6000"
"*06msc*","351","Jacob Greaves","IPS","D","3400"
"*078gd*","498","Andre Grey","BRF","M","2500"
"*03mfe*","151","Matt Grimes","COV","M","6000"
"*04fk1*","89","Pascal Gross","BHA","M","7400"
"*06v01*","499","Ilia Gruev","LEE","M","2700"
"*06yb7*","257","Gabriel Gudmundsson","LEE","D","4700"
"*050jq*","13","Marc Guehi","MCI","D","10500"
"*06zwj*","306","Evann Guessand","CRY","F","3000"
"*06mnm*","500","Marc Guiu","CHE","F","2600"
"*06phr*","572","Gustavo Nunes","BRF","F","2500"
"*06clz*","237","Malo Gusto","CHE","D","5000"
"*06ex4*","12","Josko Gvardiol","MCI","D","7400"
"*062du*","501","Darko Gyabi","HUL","M","2800"
"*04tsb*","361","Viktor Gyokeres","ARS","F","4800"
"*061vq*","9","Erling Haaland","MCI","F","12200"
"*0784p*","116","Hayden Hackney","EVE","M","4600"
"*0791n*","502","Jaouen Hadjam","BHA","D","2500"
"*05y9n*","5","Lewis Hall","NEW","D","8100"
"*06fg0*","279","Gustavo Hamer","COV","M","3500"
"*06h1g*","503","Aidan Harris","NEW","G","2500"
"*052k6*","504","Taylor Harwood-Bellis","AVL","D","3200"
"*06zqq*","108","Jorrel Hato","CHE","D","2800"
"*05o6h*","37","Kai Havertz","ARS","F","4100"
"*05rey*","505","Kaine Hayden","COV","D","2600"
"*078gh*","506","Fred Heath","MUN","G","2500"
"*03dwz*","507","Tom Heaton","MUN","G","2500"
"*06kqy*","299","Ayden Heaven","MUN","D","2800"
"*06zvn*","182","George Hemmings","AVL","M","2500"
"*02lk5*","508","Jordan Henderson","CHE","M","3000"
"*05tqz*","379","Rico Henry","BRF","D","2800"
"*078ml*","246","Lucas Herrington","HUL","D","3400"
"*062og*","248","Aaron Hickey","BRF","D","2600"
"*061vb*","125","James Hill","BOU","D","6300"
"*070hq*","312","Piero Hincapie","ARS","D","4800"
"*067ys*","118","Jack Hinshelwood","BHA","M","4600"
"*078fz*","344","Jens Hjerto-Dahl","HUL","M","2500"
"*078lh*","509","Solomon Honor","MUN","G","2500"
"*0788g*","45","Lukas Hornicek","NEW","G","8400"
"*076df*","510","Archie Howard","HUL","G","2500"
"*04mi4*","368","Callum Hudson-Odoi","NOT","F","4900"
"*076dh*","511","Charlie Hughes","HUL","D","3800"
"*04f6o*","341","Will Hughes","CRY","M","3000"
"*06v0g*","80","Trai Hume","SUN","D","6200"
"*06mg4*","512","Cameron Humphreys","IPS","M","2500"
"*05ubv*","513","Omari Hutchinson","NOT","F","5400"
"*06y9o*","170","Igor Jesus","NOT","F","4400"
"*06eka*","661","Igor Julio","BHA","D","2600"
"*06mn0*","227","Igor Thiago","BRF","F","8300"
"*05r94*","64","Iliman Ndiaye","MCI","M,F","9200"
"*05t6z*","366","Tim Iroegbunam","HUL","M","3000"
"*0646f*","24","Alexander Isak","LIV","F","4600"
"*06v0t*","78","Wilson Isidor","SUN","F","2700"
"*05748*","608","Ismaila Sarr","CRY","M,F","7500"
"*038ze*","161","Alex Iwobi","FUL","M,F","7300"
"*05244*","192","Jack Clarke","IPS","M,F","4000"
"*06mul*","482","Jack Fletcher","MUN","M","2500"
"*078t9*","514","Mikel Jack","TOT","G","2500"
"*06cm1*","245","Nicolas Jackson","AVL","F","3600"
"*03am7*","295","Jacob Murphy","NEW","M","4600"
"*076di*","515","Matty Jacob","HUL","D","2500"
"*0784z*","109","Jeremy Jacquet","LIV","D","3000"
