"*03dwz*","479","Tom Heaton","MUN","G","2000"
"*06kqy*","353","Ayden Heaven","MUN","D","2000"
"*0645w*","480","Krisztian Hegyi","WHU","G","2000"
"*05oz4*","481","Karl Hein","ARS","G","4300"
"*06zvn*","482","George Hemmings","AVL","M","2000"
"*03yww*","50","Dean Henderson","CRY","G","8000"
"*02lk5*","193","Jordan Henderson","BRF","M","2000"
"*05tqz*","337","Rico Henry","BRF","D","2300"
"*06mga*","245","Mads Hermansen","WHU","G","2000"
"*062og*","326","Aaron Hickey","BRF","D","2000"
"*061vb*","190","James Hill","BOU","D","2200"
"*070hq*","483","Piero Hincapie","ARS","D","2000"
"*067ys*","257","Jack Hinshelwood","BHA","M","4700"
"*05x12*","484","Leo Fuhr Hjelde","SUN","D","2000"
"*06mfw*","485","Vaclav Hladky","BUR","G","2000"
"*04yjx*","299","Ki-Jana Hoever","WOL","D","2000"
"*06exb*","487","Rasmus Hojlund","MUN","F","4300"
"*06s7s*","488","Harry Howell","BHA","M,F","2000"
"*04mi4*","94","Callum Hudson-Odoi","NOT","F","6400"
"*05r2t*","489","Niall Huggins","SUN","D,F","2000"
"*04f6o*","164","Will Hughes","CRY","M","5300"
"*06v0g*","62","Trai Hume","SUN","D","5400"
"*066sh*","490","Bashir Humphreys","BUR","D","2000"
"*05ubv*","343","Omari Hutchinson","NOT","M,F","2000"
"*05w91*","202","Hwang Hee-Chan","WOL","F","4200"
"*06eka*","674","Igor Julio","WHU","D","2900"
"*06mn0*","49","Igor Thiago","BRF","F","2000"
"*06mnb*","491","Samuel Iling-Junior","AVL","F","2000"
"*05t6z*","162","Tim Iroegbunam","EVE","M","2100"
"*06kyx*","287","Andy Irving","WHU","M","2000"
"*0646f*","492","Alexander Isak","LIV","F","10800"
"*06v0t*","108","Wilson Isidor","SUN","F","2000"
"*06yb9*","75","Reinildo Isnard Mandava","SUN","D","2900"
"*038ze*","124","Alex Iwobi","FUL","M","8300"
"*06cm1*","493","Nicolas Jackson","CHE","F","6600"
"*03yr0*","242","Daniel James","LEE","M","2000"
"*051k7*","133","Reece James","CHE","D","4300"
"*05tre*","494","Vitaly Janelt","BRF","M","5400"
"*05tr9*","289","Mathias Jensen","BRF","M","4600"
"*070gu*","496","Alex Jimenez","BOU","D","2000"
"*04qrc*","303","Raul Jimenez","FUL","F","6700"
"*06prv*","495","Jamaldeen Jimoh","AVL","M","2000"
"*068yd*","142","Joao Gomes","WOL","M","6500"
"*062dt*","136","Joao Palhinha","TOT","M","2000"
"*05g2o*","2","Joao Pedro","CHE","F","7600"
"*0554i*","226","Joelinton","NEW","M","6800"
"*061ya*","80","Brennan Johnson","TOT","F","7900"
"*06xzm*","497","Zak Johnson","SUN","D","2000"
"*02xtd*","498","Sam Johnstone","WOL","G","3600"
"*04o82*","131","Curtis Jones","LIV","M","5000"
"*06v0q*","499","Harrison Jones","SUN","M","2000"
"*070ep*","500","Jayden Jones","SUN","M","2000"
"*070eo*","501","Jenson Jones","SUN","D,M","2000"
"*06nv3*","502","Filip Jorgensen","CHE","G","2000"
"*05udg*","272","Jose Sa","WOL","G","6600"
"*06nvg*","341","Jota Silva","NOT","F","2500"
"*0521z*","358","James Justin","LEE","D","2000"
"*06phe*","340","Ferdi Kadioglu","BHA","D","2400"
"*06492*","339","Sasa Kalajdzic","WOL","F","2000"
"*0703h*","315","Arnaud Kalimuendo","NOT","F","2000"
"*06mnc*","186","Daichi Kamada","CRY","M","2100"
"*061va*","250","Boubacar Kamara","AVL","M","5100"
"*06rgg*","90","Michael Kayode","BRF","D","2200"
"*0327r*","77","Michael Keane","EVE","D","3300"
"*045ob*","125","Caoimhin Kelleher","BRF","G","5400"
"*04u40*","388","Kepa","ARS","G","5700"
"*06do9*","89","Milos Kerkez","LIV","D","7400"
"*06r9w*","270","Abdukodir Khusanov","MCI","D","2000"
"*04yey*","197","Max Kilman","WHU","D","6000"
"*06jh3*","218","Joshua King","FUL","M","2000"
"*06cmt*","503","Tom King","EVE","G","2700"
"*06r6s*","504","Antonin Kinsky","TOT","G","3400"
"*068sd*","505","Jakub Kiwior","ARS","D","4400"
"*06clt*","324","Justin Kluivert","BOU","M","7200"
"*06dqv*","506","Luca Koleosho","BUR","M","2000"
"*070hp*","507","Randal Kolo Muani","TOT","F","2000"
"*06ils*","508","Yunus Konak","BRF","M","2000"
"*05u7f*","117","Ibrahima Konate","LIV","D","7100"
"*052ca*","325","Ezri Konsa","AVL","D","6700"
"*06xzd*","509","Charalampos Kostoulas","BHA","F","3500"
"*04u41*","510","Mateo Kovacic","MCI","M","6800"
"*06nvb*","511","Caleb Kporha","CRY","D","2000"
"*05746*","512","Emil Krafth","NEW","D","2000"
"*070f4*","513","Ladislav Krejci","WOL","D","2000"
"*06xza*","313","Eli Kroupi","BOU","F","3000"
"*06fv8*","7","Mohammed Kudus","TOT","M","8100"
"*05ylx*","514","Dejan Kulusevski","TOT","M","7700"
"*070hr*","515","Jonah Kusi-Asare","FUL","F","2000"
"*06pia*","10","Maxence Lacroix","CRY","D","4600"
"*06zrs*","516","Michael Laffey","LIV","M","2000"
"*06zqj*","517","Ethan Laidlaw","BRF","F","2000"
"*070hl*","518","Senne Lammens","MUN","G","2000"
"*05a6d*","519","Tariq Lamptey","BHA","D","3600"
"*03pig*","520","Jamaal Lascelles","NEW","D","2000"
"*03dyx*","243","Josh Laurent","BUR","M","2000"
"*05unu*","521","Romeo Lavia","CHE","M","2500"
"*06v0p*","93","Enzo Le Fee","SUN","M","4100"
"*06zbw*","522","Benjamin Lecomte","FUL","G","2000"
"*04qor*","127","Bernd Leno","FUL","G","8600"
"*06yb8*","525","Diego Leon","MUN","D","2000"
"*0701y*","523","Giovanni Leoni","LIV","D","2000"
"*04tzt*","246","Jefferson Lerma","CRY","M","5100"
"*070em*","524","Marley Leuluai","BUR","M","2000"
"*062x7*","97","Rico Lewis","MCI","D","5300"
"*062p3*","153","Keane Lewis-Potter","BRF","M","5800"
"*066sd*","296","Myles Lewis-Skelly","ARS","D","2700"
"*04fk8*","526","Victor Lindelof","AVL","D","2000"
"*05s08*","16","Valentino Livramento","NEW","D","6500"
"*04ug0*","192","Sean Longstaff","LEE","M","4000"
"*0647t*","18","Lucas Paqueta","WHU","M","6800"
"*04ym7*","115","Lucas Perri","LEE","G","2900"
"*06uzn*","590","Lucas Pires","BUR","D","4200"
"*06zrq*","528","Wellity Lucky","LIV","D","2000"
"*06mgp*","527","Luis Guilherme","WHU","M","2000"
"*068yt*","112","Sasa Lukic","FUL","M","4400"
"*052cb*","235","Ian Maatsen","AVL","D","3200"
"*0522h*","151","Alexis Mac Allister","LIV","M","9200"
"*070gt*","529","John Victor Maciel Furtado","NOT","G","2000"
"*06y9o*","252","Igor Jesus Maciel da Cruz","NOT","F","4000"
"*0414o*","530","James Maddison","TOT","M","9500"
"*068n8*","201","Noni Madueke","ARS","M","6300"
"*070g9*","531","Soungoutou Magassa","WHU","M","2000"
"*04tsf*","532","Paris Maghoma","BRF","M","2000"
"*03gu4*","307","Harry Maguire","MUN","D","4900"
"*0666p*","312","Kobbie Mainoo","MUN","M","4400"
"*062ft*","533","Tyrell Malacia","MUN","D","2000"
"*04ge7*","265","Donyell Malen","AVL","F","2000"
"*06xzg*","534","Giorgi Mamardashvili","LIV","G","4600"
"*06rpm*","536","Mateus Mane","WOL","F","2000"
"*06c4p*","535","Benson Manuel","BUR","F","2000"
"*04e1k*","537","Solly March","BHA","M","3100"
"*06do1*","538","Zach Marsh","CRY","F","4700"
"*06hcm*","539","Callum Marshall","WHU","F","2000"
"*02lz0*","335","Emiliano Martinez","AVL","G","6900"
"*062pl*","540","Lisandro Martinez","MUN","D","5100"
"*045yy*","541","Arthur Masuaku","SUN","D","2000"
"*05r8o*","149","Jean-Philippe Mateta","CRY","F","7900"
"*06xzo*","542","Jay Matete","SUN","M","2000"
"*067yz*","150","Matheus Cunha","MUN","F","10600"
"*06exa*","462","Matheus Franca","CRY","F","2100"
"*063zi*","290","Matheus Nunes","MCI","D","6300"
"*05ubh*","543","Remi Matthews","CRY","G","2000"
"*04ml6*","238","Konstantinos Mavropanos","WHU","D","3500"
"*06v0s*","163","Eliezer Mayenda","SUN","F","7200"
"*06p4j*","349","Noussair Mazraoui","MUN","D","4600"
"*05trb*","74","Bryan Mbeumo","MUN","F","11600"
"*05rbn*","544","Thomas McGill","BHA","G","2000"
"*051k0*","120","John McGinn","AVL","M","6800"
"*06jgu*","545","Callan McKenna","BOU","G","2000"
"*04p0d*","342","Dwight McNeil","EVE","M","8000"
"*05uhs*","273","James Mcatee","NOT","M","3300"
"*06mgk*","546","Jayden Meghoma","BRF","D","2000"
"*05t6y*","146","Hannibal Mejbri","BUR","M","2000"
"*04ylt*","547","Chris Mepham","BOU","D","2000"
"*04hk9*","275","Mikel Merino","ARS","M","4100"
"*05mzt*","548","Illan Meslier","LEE","G","2000"
"*06v0r*","549","Ben Middlemas","SUN","M","2000"
"*06y4g*","354","Antoni Milambo","BRF","M","2200"
"*06mw0*","179","Nikola Milenkovic","NOT","D","5700"
"*06ab3*","251","Lewis Miley","NEW","M","2600"
"*02lv9*","236","James Milner","BHA","M","2000"
"*070h9*","550","Veljko Milosavljevic","BOU","D","2000"
"*03rec*","91","Tyrone Mings","AVL","D","3700"
"*06c6g*","76","Yankuba Minteh","BHA","M","4200"
"*05akv*","29","Tyrick Mitchell","CRY","D","8300"
"*062ci*","98","Kaoru Mitoma","BHA","M","8200"
"*03aqp*","46","Mohamed Salah","LIV","F","15000"
"*06zqk*","210","David Moller Wolfe","WOL","D","2000"
"*033l8*","551","Simon Moore","SUN","G","2000"
"*06pig*","606","Morato","NOT","D","2000"
"*070ha*","555","Florentino Ibrain Morris Luis","BUR","M","2000"
"*06zbm*","231","Cristhian Mosquera","ARS","D","2000"
"*05ts6*","556","Yerson Mosquera","WOL","D","2000"
"*06xzj*","557","David Mota Veiga Teixeira do Carmo","NOT","D","2000"
"*052cd*","137","Mason Mount","MUN","M","2400"
"*068a1*","558","Mykhailo Mudryk","CHE","M","2700"
"*06zxx*","559","Divine Mukasa","MCI","M","2000"
"*0703c*","254","Nordi Mukiele","SUN","D","2000"
"*05udw*","560","Romaine Mundle","SUN","F","3700"
"*06rma*","123","Marshall Munetsi","WOL","M","2900"
"*06jgi*","9","Daniel Munoz","CRY","D","8500"
"*06fwz*","155","Murillo","NOT","D","7000"
"*06ewy*","561","Alex Murphy","NEW","D","2000"
"*03am7*","276","Jacob Murphy","NEW","M","8100"
"*05ybq*","304","Vitalii Mykolenko","EVE","D","8000"
"*05r94*","38","Iliman Ndiaye","EVE","M","5400"
"*06zna*","96","Dan Ndoye","NOT","F","4300"
"*06v0j*","562","Dan Neil","SUN","M","3800"
"*04ge8*","563","Reiss Nelson","BRF","F","3000"
"*06r2g*","256","Rio Ngumoha","LIV","F","2000"
"*04ge9*","564","Eddie Nketiah","CRY","F","4000"
"*06cm0*","565","Christopher Nkunku","CHE","F","3400"
"*04lnu*","145","Lukas Nmecha","LEE","F","4300"
"*06v0e*","566","Blondy Nna Noukeu","SUN","G","2800"
"*05tr8*","567","Christian Norgaard","ARS","M","7400"
"*065ao*","310","Ethan Nwaneri","ARS","M","2000"
"*06hze*","569","Treymaurice Nyoni","LIV","M","2400"
"*06ys4*","570","Sverre Nypan","MCI","M","2000"
"*062oh*","79","Jake OBrien","EVE","D","3500"
"*06v0m*","571","Luke ONien","SUN","M","2000"
"*067x8*","317","Nico OReilly","MCI","M","2400"
"*04qfq*","180","Matt ORiley","BHA","M","2200"
"*06roj*","572","Chido Obi-Martin","MUN","F","2000"
"*05r9b*","182","Martin Odegaard","ARS","M","9800"
"*06fhy*","266","Wilson Odobert","TOT","F","3300"
"*06v0w*","573","Trey Ogunsuyi","SUN","F","2000"
"*070cj*","334","Noah Okafor","LEE","F","2000"
"*06rf9*","107","Omar Marmoush","MCI","F","4300"
"*063hu*","189","Amadou Onana","AVL","M","5400"
"*06dps*","574","Andre Onana","MUN","G","7900"
"*05r93*","575","Tyler Onyango","EVE","M","2000"
"*05ue7*","111","Frank Onyeka","BRF","M","2000"
"*066iz*","576","Lewis Orford","WHU","M","2000"
"*05t6x*","185","William Osula","NEW","F","2000"
"*068lx*","122","Dango Ouattara","BRF","M","6400"
"*05l8q*","284","Cole Palmer","CHE","M","12100"
"*06zc0*","579","Seung-Soo Park","NEW","F","2000"
"*06v0d*","580","Anthony Patterson","SUN","G","3500"
"*05yct*","581","Nathan Patterson","EVE","D","2700"
"*06awp*","582","Travis Patterson","AVL","D","2000"
"*06ygm*","583","Jair Paula da Cunha Filho","NOT","D","2000"
"*06mex*","584","Alex Paulsen","BOU","G","2000"
"*05nuf*","585","Myles Peart-Harris","BRF","M","2000"
"*06v04*","593","Armin Pecsi","LIV","G","2000"
"*06mrz*","430","Pedro Lima","WOL","D","2000"
"*056iy*","58","Pedro Neto","CHE","F","6700"
"*06xzk*","586","Timothee Pembele","SUN","D","2000"
